Date,ID,Na,Mg,Al,Si,S,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Pb,BC,PM 2.5
3/1/2018/,186 k,0.0613124691062853,0.0115634202523324,0.00602241543906877,0.0117572130873464,1.23222115459348,0.0724653532875625,0.0198118850963138,0.00115302475483287,0.00721559832462723,0.000177127865753165,0.000919513598619486,0.0294168696738024,0.00405013268431277,0.0014300757273849,0.00400689097320111,0.00117282442261959,0.00162160927821382,3.22575491143866,8.0094525469536
5/1/2018/,187 k,0.20446422607235,0.0345081727894533,0.0141807731419334,0.0172703476917559,1.91216118776962,0.0753561706382367,0.0238899159434953,0.000952161274729955,0.0119632921217786,6.76538358528236E-05,0.000758238814012135,0.0204797235163742,0.00452415511864781,0.00114330546293723,0.00245060525880066,0.003940368601617,0.00209493561212678,3.33488211957269,11.6969545809058
7/1/2018/,188 k,0.448838331701271,0.0762709807063049,0.0283578159570327,0.059718058501085,1.38018653291216,0.180717466461505,0.071845667720293,0.00193143873420295,0.00730946454686736,0,0.00018908435998624,0.029346468741743,0.00241847365301594,0.00078872538901967,0.00408202235413902,0.00834330723732992,0.00392215245120418,3.22604506225323,11.719710678207
9/1/2018/,189 k,0.105865693331853,0.0249742656462772,0.0358879098004456,0.0829779538908864,0.334742908009077,0.0295201255778713,0.0778579021516239,0.00230437926122497,0.0014772888719226,0.000623662584121257,0.000974283761002899,0.0346224267657844,0.00144609126712474,0.000747572014385116,0.00100919497171147,0.0011367570974787,0.000938012921483397,1.41559454096677,4.05187830491449
11/1/2018/,185 k,0.0364007099157149,0.0126774567045871,0.0386874177969601,0.086514121062723,0.373525493848119,0.0598627339093327,0.0404181517831815,0.00364967039980786,0.000674162744061022,0.000182489435752704,0.000173848216959207,0.0390927867404676,0,0.00085178820927113,0.00253600648672992,0.00226449096538151,0.00267609468325174,2.28541866485915,4.6416907031748
13/1/2018/,190 k,0.0217763651665202,0.00419995832246687,0.00649524801341509,0.0171973227580869,0.721980473598538,0.0880649536247903,0.00744196775430388,0.000258844334260433,0.000566419878873101,0.000221367270963031,0.000111201189731553,0.0199760409556476,0.000430332749839845,0.000790126516004499,0.00570624107369583,0.00189013364121874,0.00601558316484936,2.04857846036162,7.12568521097992
15/1/2018/,191 k,0.0201784313766304,0.00281398391563905,0.0111183230030543,0.0267333591856287,1.28743022537782,0.14086500645455,0.021883213532534,0.000261624611105157,0.00269165794680973,0.000928320542937911,0.000946464737391742,0.0375182289120442,0.000936965570109994,0.00147650979702451,0.00464617876896198,0.00189935880171663,0.00228981786983601,2.74230310757361,11.585718872028
17/1/2018/,192 k,0.116240521451443,0.0196280679694286,0.0139594532267723,0.0471941328608662,0.884800764313886,0.121455475846857,0.0305735768137212,0.000823358144836411,0.00461129821025707,0.000970369547519978,0.00111641245909124,0.0336523605038401,0.00216017852253192,0.00138838607420232,0.00682495498528535,0.00281482761324471,0.00141636693630153,3.39248947814902,10.3679473426766
19/1/2018/,193 k,0.380639817650308,0.0664844882779369,0.0102064218714266,0.0239576266494443,1.89063348806894,0.0697374668996071,0.0514063491688181,0.000222619950828687,0.0126005134341544,0.000790253212843095,0.000635387869359423,0.0241001004300699,0.00556590301327531,0.00124597681215883,0.00711251117020084,0.00454996728660095,0.00219705685897726,4.06317211471602,11.9113492418425
21/1/2018/,194 k,0.0909668113394145,0.0148144467008895,0.00577357436124593,0.0125277726677856,0.609023217802948,0.0772218343541303,0.0163625769274725,0.000494320084382668,0.00702268969684924,0.000469067589410671,0.000611085613419969,0.0270268944425237,0.00364614163083683,0.000949474110925298,0.00357506176272367,0.00313223482795018,0.00179690434787994,2.60889784278382,5.2573090191856
23/1/2018/,195 k,0.0377055009764813,0.00618132700666602,0.00785896585928216,0.0170004051446957,0.537110521811631,0.0858854269684072,0.0380093807374106,0.000405067028094317,0.00268587541025335,0.000597285146261693,0.00165178804737371,0.0430325261070774,0.00196385505351214,0.00159217155375071,0.00591915556930913,0.00254771471121667,0.00366158926406849,1.74312559846565,5.29910181933558
25/1/2018/,196 k,0.0492835431260555,0.0102953511830464,0.0229405461810943,0.0557075399925625,0.810750277052263,0.215497897095318,0.114304872973709,0.00366696587702449,0.00542109912806534,0.000831444767661932,0.00305531912388751,0.0675553309923865,0.00243949893831891,0.00188895871032862,0.0128028573196225,0.00332796186057653,0.00576986627645794,3.85316955506255,16.0878761765135
27/1/2018/,197 k,0.0703141011799043,0.0137258766814289,0.0188959818592951,0.0508788146411271,1.09711757049502,0.245612838476237,0.0529011015187193,0.00141083318245396,0.00689050448466932,0.00155939441509399,0.00199593635147886,0.0603905419925073,0.00242436544860338,0.00149728445481741,0.00931110299238186,0.00402985014531746,0.00392298002263985,3.39567145478047,12.8042312393669
29/1/2018/,198 k,0.0546941309059848,0.00899869142995432,0.0515579895989616,0.0686110288090866,2.0513836362588,0.232241946051619,0.0283858148594247,0.00309758701437582,0.00457926467911281,0.000582286360943443,0.00213446999334906,0.0635855492027684,0.0021251004775691,0.00219810040504333,0.0143482605633829,0.00463270033149371,0.00665358803040671,3.31556086577575,20.8520280010924
31/1/2018/,199 k,0.0568226759786842,0.00862568714964606,0.0156641557906761,0.0371434326691799,2.15228584555706,0.172517031584378,0.0353130764072789,0.00183770504451851,0.0235829129716447,1.18858589899081E-05,0.00112391667817499,0.0522355322229908,0.00846280448018476,0.00208985560935444,0.011539269871305,0.00537860703860665,0.00811606576712042,3.24299678686103,18.0945020303465
2/2/2018/,200 k,0.116350538436024,0.0250994385688029,0.0602643648652261,0.140356276218376,0.860885769907468,0.0717760416283833,0.0359405964978901,0.00464006593748511,0.00856363977540354,0.000478357739450115,0.00115783232123188,0.0495039058634957,0.00175353012965546,0.00113449562609823,0.00436363019046607,0.00321463003907838,0.00462858230070611,2.80211242158384,7.21020301408109
4/2/2018/,201 k,0.0115655434022323,0.00208468181727748,0.00251183135297245,0.00765498507374908,0.241351247749909,0.0486609608479271,0.00520756396103445,0,0.000675958802256139,0.000732643667068422,0.000544095371435011,0.0157990183793782,0.000438786603061933,0.00062209125455086,0.0018101199328586,0.00281470831663005,0.00327631097114647,2.13408953960241,4.07469374247513
17/7/2018/,204 k,0.291033961219641,0.0574100848134711,0.332615860187188,0.346176266083642,1.37332546652761,0.087221502858504,0.414150216438774,0.0186450989241663,0.011253137055629,0.0137707317384978,0.0122095356201047,0.845381250195536,0.0341465111845248,0.0134872460550197,0.624045599592394,0.00202128764262112,0.00731299553413333,3.83295553088647,15.4056243842505
19/7/2018/,205 k,0.0546296213232805,0.0403114642276008,0.0986606470406037,0.246224774827155,1.60560225852428,0.0653728248516538,0.597481688076524,0.00878757914757032,0.00655518700116193,0.00129961094071835,0.00398347946582016,0.24137416425165,0.00369699246901434,0.00562188571454116,0.0166408217161971,0.00360508045709162,0.00397341877959534,4.29694194575224,16.9555598629528
21/7/2018/,206 k,0.19161059354507,0.0504883811246214,0.0961846201075203,0.245045139586072,1.33194043623643,0.0676206704196287,0.326783823837458,0.00765079094868931,0.0180284371373073,0.000722657396178874,0.00438208942483684,0.218552902631217,0.0098184148710191,0.00357950713973728,0.0108948269132105,0.00347771897401434,0.00358553715442985,3.49872603690979,15.0241231076648
23/7/2018/,207 k,0.0387376854679941,0.0154639432456296,0.0484642878699243,0.131367637107583,0.796962441165699,0.0519985790897268,0.228881548512167,0.00835041749522216,0,0.00106243712077966,0.00380657176085419,0.126858986078337,0.000151355937419778,0.00262573767384956,0.0118526354801092,0.00341750673710568,0.00486387051195754,3.06307530726254,10.9098885315633
25/7/2018/,208 k,0.0415151499680971,0.0322105562683174,0.113842069262942,0.337983242636528,0.949833594123315,0.075156564331674,0.422376257218161,0.0105343077076688,0.000122039598554396,0.0014557175118142,0.00391013607847852,0.189372582065272,0.000870463665877711,0.00315526735422653,0.00807872393591755,0.00321730651393755,0.0018766766392284,3.20890016898346,13.2418303663958
27/7/2018/,209 k,0.0338536845686941,0.0282000879634271,0.093800895392775,0.264403155198986,0.984888952544995,0.0540298217674502,0.303296901301245,0.00667577257612091,0.00823931484507829,0.00171392881736415,0.00383698969645449,0.190062955004627,0.00455150434128626,0.00315910556589686,0.0107658745385769,0.00220287079871639,0.00418024213418758,2.89119073265454,11.8060876758151
29/7/2018/,210 k,0.256115775661529,0.159141746814309,0.601491556917253,1.44259792820999,1.91411630890293,0.194255055952799,2.48823076692084,0.0426004299033105,0.0229342143667215,0.00698915922789776,0.0192533220752578,1.21390623215112,0.0124840351096564,0.0123495718095774,0.495071976697634,0.00360708363339822,0.00683277976175486,4.70449478334994,32.9865857185071
31/7/2018/,211 k,0.0311342224091796,0.0405040147480382,0.153440135449148,0.431755881229378,1.21496989351352,0.0807342737344309,0.36032294720103,0.0109744538276754,0.00176178914469694,0.00126608905291348,0.00421325171618482,0.229353392407998,0.000635403104671206,0.00335951515519578,0.00986929504108972,0.00201028964660611,0.00390203689941215,3.91432234819124,15.4677114536594
2/8/2018/,212 k,0.0316299637805501,0.0530933531631725,0.173526053926978,0.445686360594412,0.937550233896302,0.0946501302645228,0.547435212176264,0.00628922456716787,0,0.00149735430871193,0.00435882212023716,0.196343173539163,0,0.00191718936592132,0.00995450563793237,0.00324057535393902,0.00547735666855827,3.72056860675611,12.0036491093289
4/8/2018/,213 k,0.0225305626544686,0.0336044142394713,0.121180988724501,0.333196137365405,0.965056033279937,0.0947919216450324,0.155326173588705,0.0109826328827364,0,0.00152757284355778,0.00290067918772891,0.130879455844913,0.000383286171241657,0.00191679148914411,0.0108617817116239,0.00251057880028873,0.00683562438955007,3.21790800076367,13.1298673274475
6/8/2018/,214 k,0.0327601802681427,0.0272622779579886,0.103970648606097,0.295690146471517,1.52395476856298,0.103555963136725,0.211126641229205,0.00503995532767145,0.0034825596534011,0.00141932674717694,0.00303709486069788,0.193179647257749,0.00179475152648702,0.00281905620605514,0.0148472682720568,0.00255164886022459,0.00749070446792417,4.26643852772221,15.3724061466566
8/8/2018/,215 k,0.054270856756728,0.0321045363767587,0.10554346021068,0.272757407892399,2.15025499687898,0.0790902647295285,0.252825100215581,0.00639125311600792,0.00318839922767581,0.000724973529334176,0.00294086883757185,0.192532498342928,0.00194476816074743,0.00408030835150771,0.0133813664027265,0.00344621386022728,0.00545847200236371,4.6585946539019,16.6855507841423
10/8/2018/,216 k,0.0785366352327887,0.0397665095950975,0.142143948296307,0.350184892879196,2.14051105729594,0.0908533841800158,0.266791487491776,0.00811932284560303,0.0090015505980015,0.00197269986735753,0.00342652807507387,0.177197673633081,0.00385643529352935,0.00336689287111075,0.0146256404754756,0.00255743470754893,0.00469172074029956,5.18430795348842,17.48289259226
12/8/2018/,217 k,0.0218610553685973,0.0204409040482663,0.0853562432448093,0.206663622026273,1.12411964434052,0.0528707135662956,0.150062763475343,0.00673624778378856,0,0.000590569553427873,0.00226778423814577,0.0938032041470901,0.0002075218844652,0.00198945777334319,0.00499906226264927,0.00223656257976406,0.00399707868989369,3.74334637531386,11.1269402138378
14/8/2018/,218 k,0.28029718168753,0.0678618191628101,0.137265207730861,0.31337067040606,1.22514675068174,0.0827597011862656,0.245176190552266,0.00853664522537114,0.0143440646305069,0.00108686967125016,0.00242419197227656,0.176353120263446,0.0075348275206257,0.00363971426941894,0.0099900154474024,0.00327174113134225,0.00319536509649046,3.51141031670815,13.1675776404885
16/8/2018/,219 k,0.0896065894818384,0.0519765585200159,0.155127083354781,0.485061005349736,0.619823208149186,0.0863710005397935,0.371212348498763,0.0181871418701696,0.000490631264757242,0.000759887758275433,0.00483318728838874,0.169776788124975,0.000908576927184156,0.0020421927639481,0.00684136893506399,0.00157972429452879,0.00551132217538887,2.3017982121869,9.92650188928041
18/8/2018/,220 k,0.0416563463763371,0.0724351605160108,0.227256710584741,0.622218367440702,3.22301925015263,0.130373357726441,0.344322053519105,0.0121968490735276,0.00195597805729601,0.000302482521495706,0.0046482183582292,0.267074960513183,0.000789298356137311,0.00243616487100429,0.00983545139151178,0.00275273709357853,0.00990175596045149,5.42512884409397,25.1430134605636
20/8/2018/,221 k,0.0227210178353265,0.0301329601823302,0.125053669934345,0.314868308053313,1.20492479245608,0.0865727137259666,0.223191101610743,0.0102172262087231,0.0011762672977889,0.000606744784516513,0.0038534285013055,0.151817331823905,0.00146401277604757,0.00251453728288991,0.0102216704558283,0.00219189236874595,0.00935382086355376,2.81701711128752,12.1938114882468
22/8/2018/,222 k,0.0623046750121223,0.050595576661931,0.182583313552321,0.504294558225181,1.35867457974587,0.130938877510422,0.254069989687063,0.0117236678827235,0.00686432725932391,0.0012726782983958,0.00413178716115538,0.199575339121101,0.00351159380208239,0.00278500343049353,0.0138198106332014,0.00318480605204921,0.009780647559615,3.61108840839941,16.4424502768831
24/8/2018/,223 k,0.0481351621442385,0.031934856754782,0.113231881147805,0.299059010421654,2.29738473497902,0.100883754989935,0.41014715161265,0.0056373014112971,0.00150945554324643,0.00119008666429802,0.0031377248505193,0.189479880516047,0.000799979620613425,0.00316760191424245,0.0129046671603902,0.00355334115063114,0.00693682503286363,4.03221696789423,21.5518459221739
1/9/2018/,227 k,0.127160652404605,0.0282086515154274,0.0428879771957558,0.0872257836098336,1.12240534990101,0.0687400562028285,0.0742861813317193,0.00223188429697634,0.00371123694354922,0.000992169854480989,0.00294058719588097,0.112648144013354,0.0031265474706855,0.00174482868727423,0.0108915694258689,0.00251928225471846,0.00208674073598998,2.14011332920248,9.84828534057177
3/9/2018/,228 k,0.0397488441203919,0.00955506636274638,0.0221066426073898,0.0447539712389936,0.906342654043279,0.0415894126337467,0.0537425432207496,0.00212337102975884,0.00446041233485508,0.000116727998361016,0.00137324048426617,0.0868614643220315,0.0028126201571204,0.00181192586544354,0.00798823451980782,0.00207595351836309,0.00304728032346661,2.5092717823053,7.91739368448365
5/9/2018/,229 k,0.0347459874048013,0.0154978628729644,0.0482001685025764,0.122951437415746,1.2651986392488,0.0744917979984468,0.137377250323601,0.0054510166859931,0.00230820463079868,0.000438584910277628,0.00310304030464886,0.146085600152048,0.00115042236553142,0.00322385365181184,0.0195650666564105,0.00193411867795333,0.00440176903234661,3.05036364186893,12.232910161137
7/9/2018/,231 k,0.035758680839754,0.0205392897591802,0.0770653287643653,0.180403089692907,1.59586886716591,0.0772950377929825,0.19043436767703,0.00623682931087323,0.011748911918858,0.000864985531256306,0.00346225259126014,0.181829690893887,0.00649343272068004,0.0031766982817772,0.0254168609833951,0.00246017320045463,0.00331271913344038,3.72028009859837,14.6913481315275
10/9/2018/,224 k,0.031050386736101,0.0157234053155467,0.0715760739825896,0.12025468397689,0.97123789400687,0.0597053436430118,0.200861875501275,0.00375141313265056,0.00320557828569897,0.00263005161584051,0.00260472034449395,0.179242555812193,0.00330929404619498,0.0045418574152096,0.0457875321811983,0.00203604983960419,0.00527840726912693,3.99394345895633,11.5753057654357
12/9/2018/,225 k,0.0381687812344587,0.0211193167072333,0.0917608472690053,0.157267254295305,1.64310170811575,0.0600915568027647,0.436687713054019,0.00417761962299897,0.00678066070922709,0.00276395722806285,0.0044862756472795,0.246183898544715,0.00523133246787095,0.00593251982150978,0.0598016804225302,0.00251767055618961,0.00563339525096808,4.78140746270314,15.5995288942277
14/9/2018/,226 k,0.047905194718626,0.0372955197296768,0.10983525206877,0.256851460247925,2.12634161582588,0.142448585968295,0.481289150125831,0.00864379443414177,0.00496465047051105,0.00169876640621048,0.00458682040182231,0.272841019539222,0.0037853038917307,0.00448101713379743,0.0337266504256894,0.00296316897544207,0.00498322268710447,4.93743943525379,20.7764363951317
16/9/2018/,230 k,0.0217253341475763,0.01965339021712,0.0626830056087908,0.150835366855663,1.03005308995888,0.0701366300175941,0.136168646238853,0.0042454887046001,0.00316450756268629,0.00204263165717983,0.00305887001379224,0.181168531365542,0.00245687786108149,0.00351741470133388,0.0148125911785735,0.00273191635687255,0.00570371169589703,3.54389508564859,10.2206834836028
18/9/2018/,232 k,0.0303440715212491,0.0320512723535005,0.113364277064152,0.297991161528303,1.31462794837435,0.0730267712180461,0.484243558726647,0.00829738648886932,0.00394444242510424,0.00201429969197563,0.00337433065122736,0.191104085883831,0.00306982683200433,0.00393179190956825,0.0174332989388779,0.00160510339605029,0.00324512916172358,4.28870392852905,14.2205568770073
20/9/2018/,233 k,0.0315808637221913,0.0630142688233508,0.166850884536051,0.39557887429743,1.93840802633979,0.183112203540256,0.681127263777104,0.00984723954369605,0.00114297732907672,0.00146627492118947,0.00428589898093566,0.194416887647227,0.00115612056466034,0.00353008093880799,0.0155641275890798,0.00266901324738672,0.00769210162593433,5.21540953168918,18.7724570510146
22/9/2018/,234 k,0.0596488469114062,0.0315880428401491,0.10006698691689,0.248287777841141,1.71167577919969,0.105415989942975,0.146708972619806,0.00615021483814582,0.0115049312160118,0.000772048156889601,0.00241417855038506,0.174403522945291,0.00626142299949094,0.00190461289602839,0.00985368903434707,0.00200625555666375,0.0037617738024556,2.84775585898189,13.6370479682253
24/9/2018/,235 k,0.232899752370419,0.0466020017448172,0.0559698818806677,0.126001075503489,1.48325314837069,0.0560772761361864,0.227541217353038,0.00281098159224142,0.028595890432369,0.000459944894905304,0.00184472159130414,0.102806628488316,0.0144492987217257,0.00118999293963044,0.00721941338313256,0.00229239559746916,0.00160994935384293,3.03872244592391,10.2099313136325
28/9/2018/,236 k,0.0476767525438193,0.0203550315776131,0.100148640208967,0.107100931788215,0.405691953926906,0.0397916832037213,0.352765941763506,0.00533110024871335,0.00238554707081336,0.00131107779080845,0.00343753981654898,0.220191209932809,0.00494194411749551,0.00450639639581094,0.109322455822592,0.00203936864531605,0.00450722807092799,2.04400377475646,7.18047441210329
30/9/2018/,237 k,0.158654889083886,0.0377935141363446,0.0460827353048809,0.121420294925424,0.41378784631018,0.0756096668381782,0.124677295446386,0.00532457968427137,0.000550273453650283,0.000677234791186508,0.00207639776100488,0.0706898642525124,0.000724758257919779,0.00172570408327842,0.00856484027795949,0.00243870016421659,0.00602957037306704,2.03755615908141,5.80791023293917
2/10/2018/,238 k,0.0298916483239757,0.00963586964023122,0.0136697050771324,0.0321601478816504,0.290750044463162,0.0383526147732697,0.095375789891298,0.00143691190668195,4.65432535664356E-06,0.000932312352711695,0.000625005425958855,0.0308912184063307,0.00153844642122528,0.00213793452204913,0.00371226170894197,0.000446982527878453,0.00204492494278126,1.36153328290972,3.86446003656476
4/10/2018/,239 k,0.102085007386936,0.0309204837381219,0.0325224841601422,0.0727242353812241,0.595049120826101,0.0918738587240568,0.250746385064916,0.00403263255915867,0.000452847569497434,6.09612424001447E-05,0.00197883865341383,0.0701894651887278,0.000441450999306802,0.00162420145413051,0.00547605484193875,0.00209844309461862,0.00392425038503142,2.51823996432012,8.26972384267968
6/10/2018/,240 k,0.112985052388623,0.0486783265748835,0.141173557537306,0.335384559224075,1.14579901931085,0.116416528030141,0.218596579576441,0.0077501315666238,0.00741057699381248,0.000504175513397602,0.00287424730580611,0.171586175631522,0.00400953405457625,0.00292204062677054,0.0094327569958529,0.00338947254929502,0.0043348470656421,3.24073062205467,13.2839028537415
8/10/2018/,241 k,0.040575709479624,0.0140228573447345,0.0401327348882025,0.0949804348077862,1.20574463968987,0.109526939982052,0.0548210842614687,0.00215462767737198,0.00862830326672531,0.000355471377858033,0.00210354664556944,0.108294031420246,0.0046075066900397,0.00213277880967629,0.00638374477517144,0.00280228521630288,0.00418908403085775,3.9649038990294,10.5898469086348
10/10/2018/,242 k,0.0933398816257391,0.0539652562470336,0.198392721100871,0.533757378163565,2.03734786791886,0.363830108469049,0.260450736227517,0.0145369983103331,0.00137836590518524,0.000712762771849398,0.00444027153011279,0.175933904171605,0.000202476894877234,0.00312129604206581,0.0146598725000018,0.00710952961541299,0.0108581519895539,4.80838885202825,22.4290976642074
12/10/2018/,243 k,0.0560021009236261,0.0356627037964384,0.123903477078582,0.313358093661901,1.55207991051478,0.365356141466832,0.339895438670334,0.0111420104183711,0.00206494290993084,0.00141883003114953,0.0044913509909025,0.183715165634349,0.00104734188712732,0.00393912738895818,0.0150724092919888,0.00571761218457124,0.0113351776845186,4.76850906729757,19.813294607463
14/10/2018/,244 k,0.067158402033206,0.0592182009272407,0.247566973484638,0.664806139928681,1.54741454839764,0.685775315790591,0.233572082173858,0.0181478010593938,0.000918777794414066,0.000497772404469797,0.00763659745270457,0.294758573982693,0.000971196140788361,0.00391627725028336,0.0332980251927904,0.00916655629316,0.0306482224765938,5.4172411625942,27.5779950310941
16/10/2018/,245 k,0.0656613649463382,0.069237179539167,0.184063572779202,0.487298375141857,1.39980258114186,0.366051833598485,0.453045523994902,0.0190503449758548,0.0036138003484507,0.0013706074671126,0.00880142980763785,0.309085291481808,0.00225184847791789,0.00470185277099528,0.0277216842721582,0.00501887102384232,0.0161098284524784,5.51205621138798,19.1286370234002
18/10/2018/,246 k,0.0965017656793641,0.115450317732277,0.330716297794077,0.865905357233499,2.15180479735574,0.852114289471825,0.666445916959765,0.0197612347346118,0.00398047016417992,0.00104348789503809,0.0080696754818252,0.348978214541891,0.00226849058813456,0.00483645882858237,0.0276416616259429,0.0112367148102417,0.0186858045205217,6.21859650276908,35.2878785129084
22/10/2018/,248 k,0.0477690593567567,0.0307379403888833,0.0483053452751152,0.112257551499283,0.921394103959528,0.0454816374240418,0.452578639075259,0.000327109353129494,0.00025746952471436,0.00119384180874621,0.00172534313504978,0.0859213991524041,0.000520860396305576,0.00231329048415825,0.0076951967614553,0.00301671985091954,0.00543463659549782,3.44653845154537,9.35717637845567
3/11/2018/,250 k,0.0598198600001088,0.0510189354619526,0.27929972336864,0.715466549992135,0.910548051420243,0.111343419966655,0.134282189671275,0.0227849400658337,0.00491729793446029,0.000658540638459133,0.00344880656205665,0.226321207683455,0.00202844268286895,0.00219425716211699,0.00551020346574549,0.00190270038021647,0.00422129255780596,2.81587625491329,10.9895758555473
5/11/2018/,251 k,0.121747464649046,0.0541727961256312,0.259026717994123,0.626053026447348,1.61880706494272,0.188339772969963,0.157024597873962,0.0114228841246299,0.00564990266605604,0.000750658446090838,0.00392213470534112,0.226234717722323,0.00287976009437848,0.00269448865182374,0.0124171083368088,0.00384536220813982,0.00883998376321693,4.2654573227501,18.4162262119226
7/11/2018/,252 k,0.268442104695671,0.087374461745131,0.142201397320347,0.338076662223842,1.51759646151152,0.16387357669426,0.178575648419973,0.00739391087682337,0.00884637808760758,0.00152401331975307,0.00366443144098898,0.191610584761134,0.00464589659259548,0.00299785155946713,0.0121511177651193,0.00568114900324966,0.00468086395011428,4.77422863396303,16.140281899998
9/11/2018/,253 k,0.0874177697392321,0.0327061523884422,0.0842143535202559,0.206291037270275,1.209761762088,0.14131585248771,0.258382287182741,0.00620388948654585,0.00700631570607739,4.54910997734175E-05,0.0030747390036179,0.144882773397374,0.00321425485141504,0.00325544612482221,0.00913820208230314,0.00284712892763568,0.00420474418070353,3.83546365157997,13.8382576960346
11/11/2018/,247 k,0.130359614308048,0.036023038092211,0.0715163860818551,0.170309770832637,2.11531916297299,0.15293104845547,0.0835734151540953,0.00449210941350939,0.0209324212974547,0.00162088058547054,0.00283194647510314,0.122304051145424,0.00826959587317632,0.00186798230232208,0.00876144899710416,0.00337096972976254,0.00545702768406851,4.60345762738733,18.1896906539942
13/11/2018/,254 k,0.106536568014987,0.0396763947022481,0.108812322308535,0.262775676595694,1.80346380729278,0.135506753393761,0.157681216151138,0.00823070262644855,0.0178137132206629,0.000238521516754441,0.00266117009041605,0.150171401255624,0.00682940161490136,0.00279289930827534,0.0121583168426607,0.00448722288571141,0.00644483487208562,4.66197543336582,17.029863189648
19/11/2018/,249 k,0.0056739859998521,0.0021987443595159,0.00603765982929519,0.014128402499872,0.39714613632612,0.0728898504407914,0.0535587363351235,0.00251604659403322,0,0.000225541093234891,0.000732119975995366,0.0244468545861354,0.000197816772304387,0.00159333053775953,0.00316199743033912,0.00113402443899298,0.00256678453984245,1.83642358003543,5.26928959437696
21/11/2018/,255 k,0.0354505293222922,0.0130439994810102,0.0365993026792087,0.0863359279604961,0.553810982467532,0.113509187112325,0.09222376604365,0.00613868142125772,0,0.00159131920306101,0.00197482322322132,0.295826816033187,0,0.00194879702541595,0.0046923015818059,0.00230803266946631,0.00264100008483619,3.31911532013801,7.62106504915727
23/11/2018/,256 k,0.0442576768747789,0.0119374339253277,0.016616994451909,0.0477475468231643,0.775612194261605,0.20737982079076,0.113560815446475,0.00201532974906354,0.00201996295924772,0.000305108422158972,0.00433258734904839,0.282636784627588,0.00143566320830985,0.00317393333579856,0.0160097264868167,0.00214833160796608,0.00551850655578094,3.99057003113249,11.4971154621699
25/11/2018/,257 k,0.0360090398450074,0.00994390558544809,0.0193833203520514,0.0441409393754035,0.498698328799191,0.0697970486065577,0.0240262080760316,0.00209641116883666,0.00494349887437408,0,0.0012645499728064,0.0670581755545095,0.0029429223658887,0.000802136839196923,0.00244850518526428,0.00226230510863193,0.0036842200757452,2.24640087902918,5.33585332806356
27/11/2018/,258 k,0.00694733106098494,0.0017216377492861,0.0156291930734978,0.0231216068919157,0.271964755008328,0.0378986322923672,0.0321173034302247,0.00156742247585877,0.000417301931939808,0.000459286528128836,0.000414851266580365,0.0284866812102872,0.000302122034351563,0.000478967785573333,0.0027169639757207,0.00119535904542301,0.00254439106157541,1.63317749121616,3.98057892847667
29/11/2018/,259 k,0.0317187770543565,0.00596158218618649,0.0151986242998251,0.0390007803860829,0.532535874791129,0.103680068776543,0.0432363785515803,0.00295153570246277,0.000620052825017273,0.000928364905948635,0.00182317075097072,0.0600880517501039,0.00073029023459266,0.00176220033983998,0.0187511458713851,0.0026471434489449,0.00745087916469604,2.84057894284308,8.93175496123247
5/12/2018/,260 k,0.189449393563313,0.0339153561903659,0.0109992148989401,0.0258151615542776,0.208022285845008,0.0762875900288974,0.107252503442698,0.00260648298781055,0.000353103619670874,0.00133179307433712,0.000979287519772923,0.0430211422493022,0.000395150254775992,0.00101651656178781,0.00560023821329194,0.00205967184992011,0.00371437422148565,1.9198099493736,4.72326715136392
7/12/2018/,261 k,0.0476089994609091,0.0108892930185056,0.0177085616121203,0.032903004097258,1.47117219637162,0.0841039245051674,0.0870349477278831,0.00180027568086543,0.0235210850232295,0.000584221175127901,0.00142517958798753,0.0920521633599883,0.00959816152741246,0.00253802480323411,0.00845143822839976,0.00201642698601924,0.00230438300552417,3.69012631282528,10.6720075690775
9/12/2018/,262 k,0.329444822655779,0.0500355309261416,0.0113842354213552,0.0198182027720235,0.862690022625528,0.098224701997251,0.0274850157175753,0.000483450530531052,0.00940205277478716,0.000459573977909705,0.000252958208367715,0.0494904970921848,0.0040282310898377,0.000713747915095473,0.00185277921335819,0.00255515154965686,0.00176260396023883,2.95503013635912,7.10025560920183
11/12/2018/,263 k,0.0229460322384859,0.00765395839693478,0.0114211229608999,0.024635679615785,0.217016586265576,0.0995582610935299,0.232335078494944,0.00170334503522941,0.00154221707044523,0.00123569189101624,0.00126773182369658,0.0746215931288394,0.00117304372538203,0.00216639202328006,0.00393775888261769,0.00106078839746059,0.00196575176237775,2.0658596352665,4.29816207008049
13/12/2018/,264 k,0.0178282109558737,0.00789677954391237,0.0097604629469916,0.0237615261752424,0.236149681695096,0.0893536565398711,0.120846894883325,0.00063140679016784,0.00129968031704393,0.000336646815885462,0.000687340169238051,0.0329482671800114,0.000164036100349365,0.00112494275862628,0.00330402181858803,0.000976538016559919,0.00342054030426328,2.45658622859405,4.22851575714103
15/12/2018/,265 k,0.0337804857799777,0.00650033229495339,0.0123142100094819,0.0272618508597979,0.745389757398813,0.0810220105612495,0.146224258923561,0.00265804550379893,0,0.000524713165251034,0.0012862075052966,0.0402363139244986,0.000596228066881599,0.00153687937839758,0.0102439509565124,0.00212861887132375,0.00695435830479427,4.07847588657335,8.38463421230457
